ID Cortex	Empresa analisada	Produto analisado	Data	Título	ID análise de mídia	Veículo	Status classificação	Assunto específico	Assunto Específico Sugerido	ID Assunto Específico Sugerido
1035196	BTG Pactual	-	2020-01-20	Celulose Irani estuda fazer oferta pública de distribuição primária de ações	51867	Revista IstoÉDinheiro	Classificado	BTG coordena oferta da Celulose Irani	Celulose Irani estuda fazer oferta pública de distribuição primária de ações	4803
1035123	BTG Pactual	-	2020-01-20	Celulose Irani avalia fazer oferta primária de ações	51861	UOL	Classificado	BTG coordena oferta da Celulose Irani	Celulose Irani avalia fazer oferta primária de ações	4801
1032626	BTG Pactual	-	2020-01-20	Fintechs e corretoras lideram avaliações positivas de clientes	51835	Revista Época Negócios	Classificado	Clientes avaliam fintechs e corretoras	Clientes avaliam fintechs e corretoras	4782
1033708	BTG Pactual	-	2020-01-20	BTG Pactual coloca CCR no lugar de EDP em carteira semanal	51849	Yahoo Brasil	Classificado	Recomendações	BTG Pactual coloca CCR no lugar de EDP em carteira semanal	4798
1034812	BTG Pactual	-	2020-01-20	Perfin lista fundo de infraestrutura na B3 e se manterá ativos em leilões	51855	AGÊNCIA ESTADO	Classificado	BTG coordena oferta da Perfin Apollo Energia	Perfin lista fundo de infraestrutura na B3 e se manterá ativos em leilões	4800
1034553	BTG Pactual	-	2020-01-20	Carteira recomendada: XP indica quatro novas ações	51851	Yahoo Brasil	Classificado	Recomendações	Carteira recomendada: Necton divulga sua composição semanal	4799
1033431	BTG Pactual	-	2020-01-20	Ibovespa tenta ficar acima de 118 mil pontos em dia sem NY e com vencimento de opções	51844	BOL	Classificado	BTG analisa desempenho da bolsa	BTG analisa desempenho da bolsa	4796
1032217	BTG Pactual	-	2020-01-20	Fintechs e corretoras lideram avaliações positivas de clientes	51820	Terra	Classificado	Clientes avaliam fintechs e corretoras	Fintechs e corretoras lideram avaliações positivas de clientes	4782
1036073	BTG Pactual	-	2020-01-22	Goldman vê ROEs pressionados no 4º tri	51934	Diário do Comércio	Classificado	BTG e Inter devem apresentar ROEs mais altos	BTG e Inter devem apresentar ROEs mais altos	4820
1038963	BTG Pactual	-	2020-01-27	"BTG Pactual inicia cobertura de XP com recomendação neutra ""por enquanto"" e preço-alvo de R$37"	52075	Reuters Brasil	Classificado	Recomendações	Recomendações	4891
1038967	BTG Pactual	-	2020-01-27	"BTG Pactual inicia cobertura de XP com recomendação neutra ""por enquanto"" e preço-alvo de R$37"	52077	Terra	Classificado	Recomendações	Recomendações	4891
1040040	BTG Pactual	-	2020-01-28	Projeto prevê adiar tributação de ganho financeiro em hedge cambial	52111	Valor Econômico	Classificado	Matéria cita evento do BTG de 2019	Projeto prevê adiar tributação de ganho financeiro em hedge cambial	4907
1036921	BTG Pactual	-	2020-01-23	Interesse de investidores cresce e Brasil parece estar de novo “na moda”	51997	Diário do Comércio	Classificado	BTG participa do Fórum Econômico Mundial em Davos	Investidores em Davos sinalizam que Brasil está na moda outra vez	4840
1035480	BTG Pactual	-	2020-01-21	O que você precisa saber e acompanhar nesta terça	51888	Yahoo Brasil	Classificado	BTG coordena oferta da Celulose Irani	BTG coordena oferta da Celulose Irani	4818
1037021	BTG Pactual	-	2020-01-23	Petrobras encolhe e reduz emissões	52017	O Tempo	Classificado	Venda da PetroAfrica	Petrobras encolhe e reduz emissões	4856
1035723	BTG Pactual	-	2020-01-21	Positivo Tecnologia anuncia oferta de até 54 mi de ações	51923	MSN	Classificado	BTG coordena oferta da Positivo	Positivo Tecnologia anuncia oferta de até 54 mi de ações	4825
1037041	BTG Pactual	-	2020-01-23	Destaques	52023	Valor Econômico	Classificado	Triunfo vai recorrer	Destaques	4847
1040066	BTG Pactual	-	2020-01-29	Projeto prevê adiar tributação de ganho financeiro em hedge cambial	52114	Valor Econômico	Classificado	Matéria cita evento do BTG de 2019	Projeto prevê adiar tributação de ganho financeiro em hedge cambial	4907
1035506	BTG Pactual	-	2020-01-21	Positivo Tecnologia anuncia oferta de até 54 mi de ações; deve precificar em 30/01	51892	BOL	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4819
1037010	BTG Pactual	-	2020-01-23	Petrobras encolhe e reduz emissões	52015	Diário de Pernambuco	Classificado	Venda da PetroAfrica	Petrobras encolhe e reduz emissões	4856
1037617	BTG Pactual	-	2020-01-23	Impulsionados pelo IPCA-15, juros futuros sobem	52042	Valor Econômico	Classificado	BTG analisa a economia brasileira	Impulsionados pelo IPCA-15, juros futuros sobem	4868
1036939	BTG Pactual	-	2020-01-23	Petrobras encolhe e reduz emissões	52004	Jornal Correio	Classificado	Venda da PetroAfrica	Petrobras encolhe e reduz emissões	4851
1039533	BTG Pactual	-	2020-01-28	Lucro de banco deve perder fôlego em 2020	52092	Valor Econômico	Classificado	BTG divulga dados dos maiores bancos	Lucro de banco deve perder fôlego em 2020	4895
1035518	BTG Pactual	-	2020-01-20	Cenário/Empresas 2: Varejo sobe em meio a Focus e possível Follow On de Via Varejo; Bancos caem	51896	AGÊNCIA ESTADO	Classificado	BTG analisa cenário das siderúrgicas	-	-
1036591	BTG Pactual	-	2020-01-22	Valor de mercado da XP supera R$100 bilhões	51969	Extra	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1035595	BTG Pactual	-	2020-01-21	Goldman Sachs espera ROEs de grandes bancos no Brasil pressionados no 4º	51914	Reuters Brasil	Classificado	BTG e Inter devem apresentar ROEs mais altos	BTG e Inter devem apresentar ROEs mais altos	4820
1036720	BTG Pactual	-	2020-01-22	Ibovespa recupera os 118 mil pontos com melhora externa; trégua em bancos e alta de B3 ajudam	51987	Portal R7	Classificado	BTG analisa desempenho da bolsa	Ibovespa recupera os 118 mil pontos com melhora externa; trégua em bancos e alta de B3 ajudam	4842
1038472	BTG Pactual	-	2020-01-25	Família de PM que perdeu movimentos em acidente denuncia que advogado ficou com dinheiro de indenização	52060	O Povo	Classificado	Cliente ganha causa contra o banco Panamericano	Família de PM que perdeu movimentos em acidente denuncia que advogado ficou com dinheiro de indenização	4879
1038867	BTG Pactual	-	2020-01-27	Grande banco perde fatia no ‘private’	52066	Valor Econômico	Classificado	Bancos perdem market share	Grande banco perde fatia no ‘private’	4885
1035590	BTG Pactual	-	2020-01-21	Ibovespa tem ajuste negativo após recorde com preocupação com vírus na China	51911	Extra	Classificado	BTG analisa a empresa: SulAmérica	BTG analisa a empresa: SulAmérica	4821
1037023	BTG Pactual	-	2020-01-23	Investidores dizem que Brasil está na moda outra vez	52018	O Tempo	Classificado	BTG participa do Fórum Econômico Mundial em Davos	Investidores em Davos sinalizam que Brasil está na moda outra vez	4840
1036724	BTG Pactual	-	2020-01-22	CORREÇÃO-Valor de mercado da XP supera R$100 bilhões	51988	Reuters Brasil	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1036221	BTG Pactual	-	2020-01-22	Hering perde mais de R$ 600 milhões em 1 dia	51956	Correio Popular	Classificado	BTG analisa a empresa: Hering	BTG analisa a empresa: Hering	4828
1037232	BTG Pactual	-	2020-01-23	Cautela externa endossa realização de lucros guiada por Vale e Petrobras; Carrefour sobe	52031	Terra	Classificado	Ações do BTG	Ações do BTG	4862
1040484	BTG Pactual	-	2020-01-29	Reunión de la Fed impulsa a las bolsas internacionales en medio de preocupaciones por el coronavirus	52129	Diario Financiero	Classificado	Reunião do Fed impulsiona trocas em meio a preocupações com coronavírus	Reunión de la Fed impulsa a las bolsas internacionales en medio de preocupaciones por el coronavirus	4915
1035644	BTG Pactual	-	2020-01-21	Ressaca da Black Friday derruba Hering na Bolsa	51918	Exame	Classificado	BTG analisa a empresa: Hering	Ressaca da Black Friday derruba Hering na Bolsa	4822
1039532	BTG Pactual	-	2020-01-28	Oi tenta fechar venda de torres até março	52091	Valor Econômico	Classificado	BTG analisa a empresa: Oi	Oi tenta fechar venda de torres até março	4896
1040399	BTG Pactual	-	2020-01-29	Santander Brasil informa aquisição de fatia de 30% da Ipanema na Return	52125	Yahoo Brasil	Classificado	Itaú comprou empresa Recovery, do BTG em 2015	Santander Brasil informa aquisição de fatia de 30% da Ipanema na Return	4913
1036211	BTG Pactual	-	2020-01-22	Hering perde mais de R$ 600 milhões em 1 dia	51955	Diário do Grande ABC	Classificado	BTG analisa a empresa: Hering	BTG analisa a empresa: Hering	4828
1036963	BTG Pactual	-	2020-01-23	"Interesse de investidores cresce e Brasil parece estar de novo ""na moda"""	52008	Diário do Comércio	Classificado	BTG participa do Fórum Econômico Mundial em Davos	Investidores em Davos sinalizam que Brasil está na moda outra vez	4840
1036129	BTG Pactual	-	2020-01-22	Para CEO, vendas da Hering no Natal decepcionaram	51945	Valor Econômico	Classificado	BTG analisa a empresa: Hering	Para CEO, vendas da Hering no Natal decepcionaram	4837
1035588	BTG Pactual	-	2020-01-21	Ibovespa tem ajuste negativo após recorde com preocupação com vírus na China	51909	UOL	Classificado	BTG analisa a empresa: SulAmérica	BTG analisa a empresa: SulAmérica	4821
1035565	BTG Pactual	-	2020-01-21	Positivo anuncia oferta de ações que pode girar até R$ 521,1 milhões	51901	Yahoo Brasil	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4819
1039770	BTG Pactual	-	2020-01-28	Salto no número de pessoas físicas em grupo de acionistas impõe mudanças a empresas da Bolsa	52104	Infomoney	Classificado	Ações do BTG	Salto no número de pessoas físicas em grupo de acionistas impõe mudanças a empresas da Bolsa	4900
1036741	BTG Pactual	-	2020-01-22	Valor de mercado da XP supera R$100 bilhões	51990	MSN	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1035725	BTG Pactual	-	2020-01-21	Ibovespa tem ajuste negativo após recorde com preocupação com vírus na China	51925	MSN	Classificado	BTG analisa a empresa: SulAmérica	BTG analisa a empresa: SulAmérica	4821
1039396	BTG Pactual	-	2020-01-27	Em delação, Eike deve entregar até fundo soberano dos Emirados Árabes	52086	O Antagonista	Classificado	Eike pretende entregar BTG em delação	Em delação, Eike deve entregar até fundo soberano dos Emirados Árabes	4893
1039607	BTG Pactual	-	2020-01-28	Lucro de banco deve perder fôlego em 2020	52096	Valor Econômico	Classificado	BTG divulga dados dos maiores bancos	Lucro de banco deve perder fôlego em 2020	4895
1039534	BTG Pactual	-	2020-01-28	Juros futuros atingem mínimas com inflação baixa	52093	Valor Econômico	Classificado	BTG Pactual citado como fonte	Juros futuros atingem mínimas com inflação baixa	4898
1037011	BTG Pactual	-	2020-01-23	Guedes sai otimista de encontros em Davos	52016	Zero Hora	Classificado	BTG participa do Fórum Econômico Mundial em Davos	Investidores em Davos sinalizam que Brasil está na moda outra vez	4840
1035488	BTG Pactual	-	2020-01-21	Positivo Tecnologia anuncia oferta de até 54 mi de ações; deve precificar em 30/01	51890	Extra	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4819
1036079	BTG Pactual	-	2020-01-22	Disputa por mandatos estatais reduz as comissões dos bancos	51936	Valor Econômico	Classificado	BTG coordena oferta da JBS	Disputa por mandatos estatais reduz as comissões dos bancos	4829
1040064	BTG Pactual	-	2020-01-29	Ofertas mantêm ritmo acelerado	52113	Valor Econômico	Classificado	BTG coordena oferta da Compesa	Ofertas mantêm ritmo acelerado apesar de receios com coronavírus	4906
1037223	BTG Pactual	-	2020-01-23	Cautela externa endossa realização de lucros guiada por Vale e Petrobras; Carrefour sobe	52028	BOL	Classificado	Ações do BTG	Ações do BTG	4862
1036601	BTG Pactual	-	2020-01-22	Valor de mercado da XP supera R$100 bilhões	51973	Yahoo Brasil	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1038919	BTG Pactual	-	2020-01-27	Oi Móvel pode ser dividida entre Tim e Vivo após venda de R$ 15 bi	52071	Yahoo Brasil	Classificado	Oi Móvel pode ser dividida entre Tim e Vivo	Oi Móvel pode ser dividida entre Tim e Vivo	4888
1036593	BTG Pactual	-	2020-01-22	Valor de mercado da XP supera R$100 bilhões	51971	Terra	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1035678	BTG Pactual	-	2020-01-21	Positivo vai fazer oferta de ações que pode movimentar R$ 521 milhões	51921	Terra	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4815
1038012	BTG Pactual	-	2020-01-24	Prévias Broadcast: lucro do Bradesco deve subir 12,44% no 4tri19 e beneficiar retorno	52055	AGÊNCIA ESTADO	Classificado	Bancos abrem temporada de resultados	Prévias Broadcast: lucro de bancos deve crescer 12% no 4tri19, mas projeções vão roubar atenção	4877
1039855	BTG Pactual	-	2020-01-28	Preços e margens: o que a Cielo perde na guerra das maquininhas	52105	Exame	Classificado	BTG analisa a empresa: Cielo	Preços e margens: o que a Cielo perde na guerra das maquininhas	4901
1038969	BTG Pactual	-	2020-01-27	"BTG Pactual inicia cobertura de XP com recomendação neutra ""por enquanto"" e preço-alvo de R$37"	52078	BOL	Classificado	Recomendações	Recomendações	4891
1036923	BTG Pactual	-	2020-01-22	Crece inquietud por impacto económico de las protestas	51998	Portafolio	Classificado	BTG analisa economia colombiana	Crece inquietud por impacto económico de las protestas	4846
1036927	BTG Pactual	-	2020-01-23	Na China, vender carne é um negócio para os gigantes?	52000	Valor Econômico	Classificado	BTG coordena oferta da Minerva	Na China, vender carne é um negócio para os gigantes?	4848
1040393	BTG Pactual	-	2020-01-29	Santander Brasil informa aquisição de fatia de 30% da Ipanema na Return	52124	Revista Istoé	Classificado	Itaú comprou empresa Recovery, do BTG em 2015	Santander Brasil informa aquisição de fatia de 30% da Ipanema na Return	4913
1035724	BTG Pactual	-	2020-01-21	Positivo vai fazer oferta de ações que pode movimentar R$ 521 milhões	51924	MSN	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4815
1035577	BTG Pactual	-	2020-01-21	Goldman Sachs espera ROEs de grandes bancos no Brasil pressionados no 4º	51906	Extra	Classificado	BTG e Inter devem apresentar ROEs mais altos	BTG e Inter devem apresentar ROEs mais altos	4820
1036204	BTG Pactual	-	2020-01-22	Hering perde mais de R$ 600 milhões em 1 dia	51953	Jornal de Brasília	Classificado	BTG analisa a empresa: Hering	BTG analisa a empresa: Hering	4828
1039089	BTG Pactual	-	2020-01-27	TIM seria a empresa que mais se beneficiaria com compra de divisão móvel da Oi, diz BTG Pactual	52084	Valor Econômico	Classificado	Oi Móvel pode ser dividida entre Tim e Vivo	BTG afirma que nova geração aposta em investimentos de impacto	4889
1035677	BTG Pactual	-	2020-01-21	Positivo vai fazer oferta de ações que pode movimentar R$ 521 milhões	51920	Estadão	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4815
1036952	BTG Pactual	-	2020-01-23	Ultraserfinco tiene la mayor cantidad de fondos de inversión colectiva administrados	52006	La República	Classificado	Fundos de investimento coletivo	Ultraserfinco tiene la mayor cantidad de fondos de inversión colectiva administrados	4853
1035489	BTG Pactual	-	2020-01-21	Positivo Tecnologia anuncia oferta de até 54 mi de ações; deve precificar em 30/01	51891	UOL	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4819
1038013	BTG Pactual	-	2020-01-24	Prévias Broadcast: lucro de bancos deve crescer 12% no 4tri19, mas projeções vão roubar atenção	52056	AGÊNCIA ESTADO	Classificado	Bancos abrem temporada de resultados	Prévias Broadcast: lucro de bancos deve crescer 12% no 4tri19, mas projeções vão roubar atenção	4877
1039511	BTG Pactual	-	2020-01-27	Aversão ao risco com coronavírus derruba bolsa e dólar toca R$ 4,23	52087	Valor Econômico	Classificado	Recomendações	Aversão ao risco com coronavírus derruba bolsa e dólar toca R$ 4,23	4894
1036602	BTG Pactual	-	2020-01-22	Valor de mercado da XP Inc supera R$100 bilhões	51974	Exame	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1038921	BTG Pactual	-	2020-01-27	Conteúdo exclusivo. Para continuar escolha uma opção	52072	Valor Econômico	Classificado	BTG afirma que nova geração aposta em investimentos de impacto	BTG afirma que nova geração aposta em investimentos de impacto	4889
